ID,Text,Classe,Text_Lem,Homophobia,sexism,Racism
570,"@ibnHlophe @eeviewonders @CTFleaMarkets Actually, it's Islam that has to be destroyed for it's crimes against humanity.",3,ibnhlophe eeviewonders ctfleamarkets actually 's islam destroyed 's crime humanity,0,0,0
571,@harmlesstree2 Who cares who defined it. The Muslims lived off the production of the Jews and left them impoverished.,3,harmlesstree2 care defined muslim lived production jew left impoverished,0,0,0
572,@ZorazZora @zackbeauchamp Furthermore many Muslim countries don't even have a record system to account for all murders.,3,zorazzora zackbeauchamp furthermore many muslim country n't even record system account murder,0,0,0
573,"@nyazpolitics @urgedharry @greenlinerzjm I have three translations of the Quran, microbrain. And I know far more about Islam than you.",3,nyazpolitics urgedharry greenlinerzjm three translation quran microbrain know far islam,0,0,0
574,@HuffPostRelig Islam maintained slavery much longer than Christianity and only gave it up under western pressure.,3,huffpostrelig islam maintained slavery much longer christianity gave western pressure,0,0,1
575,"RT @arrowsmithwoman: @sudixitca @KenRoth  It's a calculated Arab policy, to keep the Palestinians in a state of desperation to incite more ���",3,rt arrowsmithwoman sudixitca kenroth 's calculated arab policy keep palestinian state desperation incite ���,0,0,1
576,@congressman_aly I know that the terrorist organization Hamas has not had another election since their first one.,3,congressman_aly know terrorist organization hamas another election since first one,0,0,0
577,@anjemchoudary Maybe you can give a talk about how the 53 year old Mohammed raped the 9 year old Aisha. http://t.co/qFk56qU5Og,3,anjemchoudary maybe give talk 53 year old mohammed raped 9 year old aisha http //t.co/qfk56qu5og,1,1,0
578,@asem_1994 But all the crimes of Islam are exactly according to their beliefs.,3,asem_1994 crime islam exactly according belief,0,0,0
579,"@liamxkiwi @greenlinerzjm @halalflaws @biebervalue Yeap, leave it to a Muslim to consider stoning women to death as funny.",3,liamxkiwi greenlinerzjm halalflaws biebervalue yeap leave muslim consider stoning woman death funny,0,0,1
580,"@Raja5aab @Quickieleaks So tell me, what could possible happen that you would consider to be proof that Allah and Mohammed were frauds.",3,raja5aab quickieleaks tell could possible happen would consider proof allah mohammed fraud,0,0,1
581,"@dankmtl Hell, t Muslims are everywhere chanting death to everybody. Jews only have trouble with Muslims. Muslims have trouble with everyone",3,dankmtl hell muslim everywhere chanting death everybody jew trouble muslim muslim trouble everyone,0,0,1
582,"@MaxBlumenthal  ISIS is different from Max's friends, Hamas. ISIS throws gays off rooftops. Hamas beheads gays. http://t.co/PAJ595GF5b",3,maxblumenthal isi different max 's friend hamas isi throw gay rooftop hamas beheads gay http //t.co/paj595gf5b,1,0,1
583,@UmarFarooq_ ROFL.  No one with a brain will want a madrassa education.  Will they teach Mohammed's remedies? http://t.co/dxJ6oEj19B,3,umarfarooq_ rofl one brain want madrassa education teach mohammed 's remedy http //t.co/dxj6oej19b,0,0,0
584,@geeky_zekey Thanks for showing again that blacks are the biggest 3s. Blocked,3,geeky_zekey thanks showing black biggest 3 blocked,0,0,1
585,"@semzyxx @NAInfidels @owais00 There is nothing in the Quran about forbidding child marriages, and Mohammed married Ashia at the age of 6.",3,semzyxx nainfidels owais00 nothing quran forbidding child marriage mohammed married ashia age 6,1,0,0
586,@ZamiraTwitt Erdogan is a fascist Islamist scum bag. Women's employment has decreased 30% under him. Violence against women has increased.,3,zamiratwitt erdogan fascist islamist scum bag woman 's employment decreased 30 violence woman increased,1,0,1
587,@buellerishere @KellyTurner99 The Muslim citizens of Raqqa enjoying a peaceful day of beating three men to death. http://t.co/ki4tdL3IDR,3,buellerishere kellyturner99 muslim citizen raqqa enjoying peaceful day beating three men death http //t.co/ki4tdl3idr,0,0,1
588,"RT @WolfSpirit2013: Obama's peaceful Islam. Islam that ""no one"" is allowed to challenge, even if it means muslims threatening your life. ht���",3,rt wolfspirit2013 obama 's peaceful islam islam `` one '' allowed challenge even mean muslim threatening life ht���,0,0,0
589,@HillaryGuess @riwired @izrinhariri @AtharHKhan Now you see ISIS following the Quran and Hadiths and prophet exactly in their genocide.,3,hillaryguess riwired izrinhariri atharhkhan see isi following quran hadith prophet exactly genocide,0,0,1
590,@PeopleMagUpdate And some idiots want to support the Muslims that are trying to exterminate Israel.,3,peoplemagupdate idiot want support muslim trying exterminate israel,0,0,1
591,@MaxBlumenthal @mehdirhasan @tnr Mohammed loved robbing caravans and looting for a living. ISIS robs and lots for a living.,3,maxblumenthal mehdirhasan tnr mohammed loved robbing caravan looting living isi robs lot living,1,0,1
592,"@sibelo76 Actually, they follow the Quran and the Hadiths exactly. It's the ""moderate Muslims"" who ignore  much of their canon.",3,sibelo76 actually follow quran hadith exactly 's `` moderate muslim '' ignore much canon,0,0,1
593,"@TheInfoIslam That's the disadvantage of following a religion of uneducated morons, so that you have to rely on Kufir for everything.",3,theinfoislam 's disadvantage following religion uneducated moron rely kufir everything,1,0,0
594,@AbouAliZarif @MaxBlumenthal The Muslims have exterminated virtually every minority in the ME and these idiots talk about Israeli aparthide.,3,aboualizarif maxblumenthal muslim exterminated virtually every minority idiot talk israeli aparthide,0,0,1
595,We all assume that societies will progress. But #Islam forces societies to regress. Afghanistan 1950 and now. http://t.co/DnHuQ2pbuX,3,assume society progress islam force society regress afghanistan 1950 http //t.co/dnhuq2pbux,1,0,1
596,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, there is even more rape in Muslim countries but it is not reported.",3,qoloob4 vandaliser sajid_fairooz israeliregime yes even rape muslim country reported,1,0,1
597,@NNdabbour64 That is a load of manure. It says the same thing in translation as it does in Arabic. It is still a pile of hatred and murder.,3,nndabbour64 load manure say thing translation arabic still pile hatred murder,1,0,1
598,@UmarMal You Muslims should kiss our ass for buying your oil.  If we didn't you'd be riding camels and the population of the ME would be 1/3,3,umarmal muslim kiss as buying oil n't 'd riding camel population would 1/3,0,0,0
599,@JosephIsVegan @SumbelinaZ @IronmanL1 @Hatewatch The Department of Justice report says blacks kill at 6 times the rate of whites.,3,josephisvegan sumbelinaz ironmanl1 hatewatch department justice report say black kill 6 time rate white,0,0,1
600,RT @historyscoper: #islam #jihad SWEDISH MEDIA LIE to protect Somali Muslim gang-rapists http://t.co/AcmF7CG9bj,3,rt historyscoper islam jihad swedish medium lie protect somali muslim gang-rapists http //t.co/acmf7cg9bj,0,0,1
601,"@labajetta_mike @RednetSarah @ISIS_Med Let me guess, you've got no friends and no career.  Either that or you are a psychopath.",3,labajetta_mike rednetsarah isis_med let guess 've got friend career either psychopath,0,0,0
602,"@LifeInKhilafah The prophet Mohammed was illiterate, superstitions, and knew nothing but war, theft and slave trading.",3,lifeinkhilafah prophet mohammed illiterate superstition knew nothing war theft slave trading,0,0,1
603,Imam's who disagree with Jihad are attacked by Muslims.  So where are these moderate Muslims?  #Islam http://t.co/hkh5tyEIej,3,imam 's disagree jihad attacked muslim moderate muslim islam http //t.co/hkh5tyeiej,1,0,1
604,"RT @tomesimpson: Our political leaders are worried about offending people���s feelings.  As a result, innocent people have died!  #Islam  #Pa���",3,rt tomesimpson political leader worried offending people���s feeling result innocent people died islam pa���,1,0,1
605,@mehrdad20090706 @TalebAshrafi @iran_policy Do you think that they do it because the prophet Mohammed fought for plunder?,3,mehrdad20090706 talebashrafi iran_policy think prophet mohammed fought plunder,0,0,1
606,RT @ha_bibti: MT @aaronstein1: #Turkey is now the only major (Muslim majority) country in the Middle East that is not bombing #ISIS,3,rt ha_bibti mt aaronstein1 turkey major muslim majority country middle east bombing isi,0,0,1
607,"@ummayman90 @wood_brwood333 For example, in Medina Mohammed said, kindly cut off the heads of these 600 Jewish men and enslave their women.",3,ummayman90 wood_brwood333 example medina mohammed said kindly cut head 600 jewish men enslave woman,1,0,1
608,"@dlsaudiarabian Yes, it's a violation of Islam because Islam demands that he be beheaded rather than burned.",3,dlsaudiarabian yes 's violation islam islam demand beheaded rather burned,0,0,0
609,"@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53 Like I said,that is a stupid comment that seeks to hide the vileness of  Islam",3,bilalighumman 98halima johnnygjokaj cdnkhadija rfrankh53 like said stupid comment seek hide vileness islam,1,0,1
610,"@UmarFarooq_ @FaheemHus @jackmjenkins And what are the Muslim scholars going to do?Say,""You caught us, our religion is violent and barbaric""",3,umarfarooq_ faheemhus jackmjenkins muslim scholar going say '' caught u religion violent barbaric '',0,0,0
611,"@Abu_Baraa1 Dumb Muslims complain about freedom of speech and support blasphemy laws at the same time. What a disgusting, inhuman religion.",3,abu_baraa1 dumb muslim complain freedom speech support blasphemy law time disgusting inhuman religion,0,0,1
612,To Muslims a woman walking down the street is a giant vagina demanding to be raped if she is not covered by a tent. http://t.co/XTd6RTpRB8,3,muslim woman walking street giant vagina demanding raped covered tent http //t.co/xtd6rtprb8,1,0,1
613,@anjemchoudary We could care less how much you love the fraud.  We have the right to think of him any way we want and express that.,3,anjemchoudary could care le much love fraud right think way want express,0,0,0
614,"If ISIS has nothing to do with #Islam then why doesn't it attract Jews, Himdus, Buddhists, Taoists, Atheists, Christians. Why only Muslims?",3,isi nothing islam n't attract jew himdus buddhist taoist atheist christian muslim,0,0,1
615,@RaniaKhalek @MaxBlumenthal @Phan_N What about Muslim blasphemy laws. They lead to lynch mob murder. Let's stick to important stuff.,3,raniakhalek maxblumenthal phan_n muslim blasphemy law lead lynch mob murder let 's stick important stuff,0,0,1
616,@Asadumarfans You are a Muslim. You are brain dead. You repeat what others have said a million times.,3,asadumarfans muslim brain dead repeat others said million time,0,0,0
617,"@harmlesstree2 Today, Christians are still murdered by rampaging Muslim mobs in Pakistan and Egypt.",3,harmlesstree2 today christian still murdered rampaging muslim mob pakistan egypt,0,0,1
618,RT @edwinrowe: #Egyptian TV Host: Nobody Dares Admit That ISIS Crimes Are Based on Islamic Sources http://t.co/mzk5YMgzuN Egypt more honest���,3,rt edwinrowe egyptian tv host nobody dare admit isi crime based islamic source http //t.co/mzk5ymgzun egypt honest���,0,0,1
619,@KamelNasrEldien Islam is about as perfect as Nazism.,3,kamelnasreldien islam perfect nazism,0,0,0
620,@MaxBlumenthal @mehdirhasan #Islam wants women to stay in their houses and cover themselves. ISIS makes sure that they do.,3,maxblumenthal mehdirhasan islam want woman stay house cover isi make sure,0,0,0
621,@Ali_Gharib @MaxBlumenthal Do you think that he is Jewish any other way than by birth?,3,ali_gharib maxblumenthal think jewish way birth,0,0,0
622,@nyc2peach @sajid_fairooz @IsraeliRegime The Muslims are out of control and determined to steal the last tiny piece of land left to the Jews,3,nyc2peach sajid_fairooz israeliregime muslim control determined steal last tiny piece land left jew,0,0,1
623,@MaxBlumenthal Too stupid. Hamas is a murdering terrorist group that forces Islamist oppression on everyone the can.,3,maxblumenthal stupid hamas murdering terrorist group force islamist oppression everyone,0,0,0
624,@hal2012 @GerardGeorges4 @PentagonPresSec But certainly exterminate all terrorist and jihadi groups.,3,hal2012 gerardgeorges4 pentagonpressec certainly exterminate terrorist jihadi group,0,0,0
625,#MKR  Lost the plot - where's the big Texan with the elephant sized steaks that they all have for brekkie ?,3,mkr lost plot 's big texan elephant sized steak brekkie,0,0,0
626,@dankmtl With the third Jewish tribe he beheaded all the men after they surrendered and sold all the women and children into slavery.,3,dankmtl third jewish tribe beheaded men surrendered sold woman child slavery,0,0,1
627,@AAlwuhaib1977 And the Muslim bigots have been attacking Hindus and Buddhists and atheists and anamists all over the world daily.,3,aalwuhaib1977 muslim bigot attacking hindu buddhist atheist anamists world daily,1,0,1
628,@discerningmumin Mohammed owned 28 slaves. So if you are against slavery you are against Mohammed. Otherwise you are just bull shiting.,3,discerningmumin mohammed owned 28 slave slavery mohammed otherwise bull shiting,0,0,1
629,RT @sudixitca: Muhammad was the inventor of thighing. He started molesting Aisha when she was 6 years old. @Shahzadadeindia cc: @TarekFatah,3,rt sudixitca muhammad inventor thighing started molesting aisha 6 year old shahzadadeindia cc tarekfatah,1,0,1
630,@ZorazZora @zackbeauchamp This is an idiotic study made with an objective in mind.  Terrorism is not included in the murder rate.,3,zorazzora zackbeauchamp idiotic study made objective mind terrorism included murder rate,0,0,0
631,RT @PeterTownsend7: #ISIS #Islam PC Puzzle: Converting to a religion of peace leading to violence? http://t.co/TBJUsaeMUH http://t.co/G4xOh���,3,rt petertownsend7 isi islam pc puzzle converting religion peace leading violence http //t.co/tbjusaemuh http //t.co/g4xoh���,0,0,0
632,@AnwarPrince14 @SABCNewsOnline Why not? The Palestinians behead gays and honor kill women.,3,anwarprince14 sabcnewsonline palestinian behead gay honor kill woman,1,1,0
633,@MadDr11 @MaxBlumenthal And in the meantime the Palestinian fuckers are beheading gays and doing honor killings.,3,maddr11 maxblumenthal meantime palestinian fucker beheading gay honor killing,1,0,1
634,@DawlatnaMansura He says while immersed in Kufiri invented and built devices.,3,dawlatnamansura say immersed kufiri invented built device,0,0,0
635,"@DianH4 @InviteToIslam And madrassa rats are always stupid, like the one who just claimed that the sun goes around the earth.",3,dianh4 invitetoislam madrassa rat always stupid like one claimed sun go around earth,0,0,0
636,@dankmtl If Israel had given Palestinians the right to return they would now be suffering the same fate of all minorities under Islam.,3,dankmtl israel given palestinian right return would suffering fate minority islam,1,0,1
637,@NomCookiesNom Why is it that no other religions have statistics that are even close in the production of terrorism.,3,nomcookiesnom religion statistic even close production terrorism,0,0,0
638,@MaxBlumenthal Every border that Islam shares with every other religion is bloody. But we are suppose to believe it's the Jews fault.,3,maxblumenthal every border islam share every religion bloody suppose believe 's jew fault,0,0,0
639,@ardiem1m @MaxBlumenthal @oldkhayyam You think Hamas doesn't  practice cruel and inhuman treatment of Palestinians? Are you blind?,3,ardiem1m maxblumenthal oldkhayyam think hamas n't practice cruel inhuman treatment palestinian blind,1,0,0
640,"@semzyxx @NAInfidels @owais00 As you can see for yourself, pedophelia is illegal in Israel, but is legal in Muslim countries. Outlaw Islam!",3,semzyxx nainfidels owais00 see pedophelia illegal israel legal muslim country outlaw islam,0,1,1
641,@DorvalTony True. And most of them were from well off families. And their radicalization follows their increased attendance at Mosques.,3,dorvaltony true well family radicalization follows increased attendance mosque,0,0,0
642,@alikoeln He is following the example of his prophet who married one of his wives at 6. They do everything their prophet does exactly. #Isam,3,alikoeln following example prophet married one wife 6. everything prophet exactly isam,0,0,1
643,@sweden In fact many Muslim countries have the same odious laws as Daesh. This shows sex slaves are approved in KSA. http://t.co/rlwz0BqUBs,3,sweden fact many muslim country odious law daesh show sex slave approved ksa http //t.co/rlwz0bqubs,1,0,1
644,"@discerningmumin It's Muslims that do virtually all the killing.  For example, 80% of civilians killed in Afghanistan are killed by Taliban.",3,discerningmumin 's muslim virtually killing example 80 civilian killed afghanistan killed taliban,0,0,0
645,@congressman_aly I know that Muslim bigotry has driven all the Christians out of Palestine.,3,congressman_aly know muslim bigotry driven christian palestine,1,0,1
646,@NNdabbour64 Every child that is brainwashed and never given a choice is force.,3,nndabbour64 every child brainwashed never given choice force,0,0,0
647,"@Raja5aab @Quickieleaks Yeah, I read that. And every verse of the Tao Te Ching is superior to every verse of the Quran. So Quran is fraud.",3,raja5aab quickieleaks yeah read every verse tao te ching superior every verse quran quran fraud,0,0,0
648,@JoRitson Pieces of shit like you are doing everything in your power to exterminate white people.,3,joritson piece shit like everything power exterminate white people,1,0,1
649,"@IslamRevlution @islam4libya5 @BintStranger Again, why shouldn't everybody hate Islam?",3,islamrevlution islam4libya5 bintstranger n't everybody hate islam,0,0,1
650,"@buttercupashby @MaDaSaHaTtEr_17 Mohammed attacked the third Jewish tribe in Medina, beheaded all of it's men, sold all the rest to slavery",3,buttercupashby madasahatter_17 mohammed attacked third jewish tribe medina beheaded 's men sold rest slavery,0,0,1
651,@MaliniP Screw Francis.  Any Pope that will not stand up for freedom of speech should not be Pope.  Get rid of the clown.,3,malinip screw francis pope stand freedom speech pope get rid clown,0,0,0
652,@WithTrish @JRehling The world is doing nothing. Islam is producing the terrorist activities and has been for 1400 years.,3,withtrish jrehling world nothing islam producing terrorist activity 1400 year,0,0,1
653,"@OdiniaInvictus @SirajZarook @BilalIGhumman @IsraeliRegime No, Muslims follow a religion based on terrorism, not Jews.",3,odiniainvictus sirajzarook bilalighumman israeliregime muslim follow religion based terrorism jew,0,0,1
654,"@AnasMechch @peymaneh123 I saw the report, and I have seen other reports of Shia crimes. But I have not yet seen evidence of it for Tikrit.",3,anasmechch peymaneh123 saw report seen report shia crime yet seen evidence tikrit,0,0,0
655,"@AAlwuhaib1977 @dankmtl @PeaceNotHate_ ...She does to the IDF, Hamas would have put a bullet in her head long ago.",3,aalwuhaib1977 dankmtl peacenothate_ ... idf hamas would put bullet head long ago,0,0,0
656,@MaxBlumenthal @mehdirhasan @tnr Mohammed declared a Jihad against all non believers. ISIS is executing a Jihad against non believers.,3,maxblumenthal mehdirhasan tnr mohammed declared jihad non believer isi executing jihad non believer,0,0,1
657,"@Salon @TheMuslimGuy Do the trolls at Salon know that Mohammed led 17 major military expedition, most of them offensive? No chance. #Islam",3,salon themuslimguy troll salon know mohammed led 17 major military expedition offensive chance islam,0,0,0
658,@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime But the Quran and Hadith make it clear that Islam is Imperialist. http://t.co/UetpLzaVyI,3,qoloob4 vandaliser sajid_fairooz israeliregime quran hadith make clear islam imperialist http //t.co/uetplzavyi,0,0,1
659,@Abu_Talal2 But Islam has no truth. Every word is a lie.,3,abu_talal2 islam truth every word lie,0,0,0
660,@Jubathesniper5 @munthir555 ROFLMAO.  Where is the picture Daeshbag?,3,jubathesniper5 munthir555 roflmao picture daeshbag,1,0,1
661,@jncatron @isra_jourisra @AMPalestine Islamophobia is like the idea of Naziphobia. Islam is a religion of hate and it must be outlawed.,3,jncatron isra_jourisra ampalestine islamophobia like idea naziphobia islam religion hate must outlawed,0,0,1
662,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 Majority of Muslims are 2 and bigots. http://t.co/xjd8w98ITE,3,98halima johnnygjokaj bilalighumman cdnkhadija rfrankh53 majority muslim 2 bigot http //t.co/xjd8w98ite,0,0,1
663,"RT @CordieMendoza: ""@subratabanik: NO religion is AS VIOLENT as abhorrent as Islam. http://t.co/iUrt6EL834"" @LeslieMarshall",3,rt cordiemendoza `` subratabanik religion violent abhorrent islam http //t.co/iurt6el834 '' lesliemarshall,0,0,1
664,@nebula_chain_ @PaulStephen8 Wheras Islam simply declared war on all humanity 1400 years ago and has never stopped. Time to return the favor,3,nebula_chain_ paulstephen8 wheras islam simply declared war humanity 1400 year ago never stopped time return favor,1,0,1
665,RT @AnneBayefsky: ���The lofty status of women in #Islam: Woman's testimony �� the weight of a man's.��� http://t.co/cSIckyEr8T #WomensDay http:���,3,rt annebayefsky ���the lofty status woman islam woman 's testimony �� weight man's.��� http //t.co/csickyer8t womensday http ���,0,0,0
666,"@MaxBlumenthal Max asks as his Palestinian friends are beheading gays, doing honor killings, driving Palestinian Christians out of existence",3,maxblumenthal max asks palestinian friend beheading gay honor killing driving palestinian christian existence,0,1,1
667,"RT @TRobinsonNewEra: In Australia, their tax money helps finance their country's own destruction by terrorists:: https://t.co/zwWlcAZtmZ sa���",3,rt trobinsonnewera australia tax money help finance country 's destruction terrorist http //t.co/zwwlcaztmz sa���,0,0,0
668,@Ammaawah @jm111t You are following the religion of ignorance with an illiterate prophet and you want to talk about spelling? LOL.,3,ammaawah jm111t following religion ignorance illiterate prophet want talk spelling lol,0,0,0
669,@roisin_morgan And I don't care if the Jews do what the have to do to protect themselves from the genocidal Muslims.,3,roisin_morgan n't care jew protect genocidal muslim,1,0,1
670,@awdnewsgerman @Raqqa_Sl Chomsky is a 3. Islam created ISIS.,3,awdnewsgerman raqqa_sl chomsky 3. islam created isi,0,0,0
671,"@AAlwuhaib1977 @dankmtl @PeaceNotHate_ Her very actions are proof that she is a liar and a propagandist, because if she did to Hamas what ..",3,aalwuhaib1977 dankmtl peacenothate_ action proof liar propagandist hamas ..,0,0,0
672,@SamihNewsam Wrong. Islam didn't give women any rights and it imprisoned them in their houses. Remember Katjia was wealthy BEFORE Islam.,3,samihnewsam wrong islam n't give woman right imprisoned house remember katjia wealthy islam,1,0,1
673,@jihadi_11 @Shami_IS_back Not an armed Ezidi was around when the Daesh began to slaughter and enslave them. So what are you crying about?,3,jihadi_11 shami_is_back armed ezidi around daesh began slaughter enslave cry,0,0,1
674,@ldstarr18 @AC360 Islam is worse than the Nazi party ever was.,3,ldstarr18 ac360 islam worse nazi party ever,0,0,1
675,"After watching the Shia militia beat a Peshmerga to death, I've concluded that they are animals, just like ISIS. #Islam #Iraq #Kobane",3,watching shia militia beat peshmerga death 've concluded animal like isi islam iraq kobane,0,0,1
676,@love_allah_01 Mohammed's first wife Katjia was a wealthy woman BEFORE Islam. So you are lying.,3,love_allah_01 mohammed 's first wife katjia wealthy woman islam lying,0,0,0
677,"@hessammhamad @AbuMusaBinKh @Abuazzam13 @Abu_Baraa1 he is not muslim ! .
He loves his nationality more than Islam",3,hessammhamad abumusabinkh abuazzam13 abu_baraa1 muslim love nationality islam,0,0,0
678,"We are Muslims, the beautiful title Allaah gave us to call ourselves. Alhamdulill��h",3,muslim beautiful title allaah gave u call alhamdulill��h,0,0,0
679,"Ok so shabab calls for attacks on oxford st, #London all Muslims should be careful and avoid it the area.  A warning has been issued",3,ok shabab call attack oxford st london muslim careful avoid area warning issued,0,0,1
680,Kufar & munafiq leaders come together over #CharlieHebdo to grieve nvm the Palestine massacre just so shows you no1 cares for Muslim blood!,3,kufar munafiq leader come together charliehebdo grieve nvm palestine massacre show no1 care muslim blood,1,0,1
